ResponseID,ResponseSet,Name,ExternalDataReference,EmailAddress,IPAddress,Status,StartDate,EndDate,Finished,Q_TotalDuration,CONSENT Ê This study investigates language and perception. You will be asked to look at a picture...,"On the next screen, you will be shown a picture of a hand for a few seconds. Ê The gesture you wi...",OnIndex-Bottom_0008.png,Timing-First Click,Timing-Last Click,Timing-Page Submit,Timing-Click Count,OnIndex-Bottom_0017.png,Timing-First Click,Timing-Last Click,Timing-Page Submit,Timing-Click Count,OnIndex-Bottom_0026.png,Timing-First Click,Timing-Last Click,Timing-Page Submit,Timing-Click Count,OnIndex-Bottom_0035.png,Timing-First Click,Timing-Last Click,Timing-Page Submit,Timing-Click Count,OnIndex-Bottom_0044.png,Timing-First Click,Timing-Last Click,Timing-Page Submit,Timing-Click Count,OnIndex-Bottom_0053.png,Timing-First Click,Timing-Last Click,Timing-Page Submit,Timing-Click Count,OnIndex-Bottom_0062.png,Timing-First Click,Timing-Last Click,Timing-Page Submit,Timing-Click Count,OnIndex-Bottom_0071.png,Timing-First Click,Timing-Last Click,Timing-Page Submit,Timing-Click Count,OnIndex-Bottom_0080.png,Timing-First Click,Timing-Last Click,Timing-Page Submit,Timing-Click Count,OnIndex-Middle_0008.png,Timing-First Click,Timing-Last Click,Timing-Page Submit,Timing-Click Count,OnIndex-Middle_0017.png,Timing-First Click,Timing-Last Click,Timing-Page Submit,Timing-Click Count,OnIndex-Middle_0026.png,Timing-First Click,Timing-Last Click,Timing-Page Submit,Timing-Click Count,OnIndex-Middle_0035.png,Timing-First Click,Timing-Last Click,Timing-Page Submit,Timing-Click Count,OnIndex-Middle_0044.png,Timing-First Click,Timing-Last Click,Timing-Page Submit,Timing-Click Count,OnIndex-Middle_0053.png,Timing-First Click,Timing-Last Click,Timing-Page Submit,Timing-Click Count,OnIndex-Middle_0062.png,Timing-First Click,Timing-Last Click,Timing-Page Submit,Timing-Click Count,OnIndex-Middle_0071.png,Timing-First Click,Timing-Last Click,Timing-Page Submit,Timing-Click Count,OnIndex-Middle_0080.png,Timing-First Click,Timing-Last Click,Timing-Page Submit,Timing-Click Count,OnIndex-Top_0008.png,Timing-First Click,Timing-Last Click,Timing-Page Submit,Timing-Click Count,OnIndex-Top_0017.png,Timing-First Click,Timing-Last Click,Timing-Page Submit,Timing-Click Count,OnIndex-Top_0026.png,Timing-First Click,Timing-Last Click,Timing-Page Submit,Timing-Click Count,OnIndex-Top_0035.png,Timing-First Click,Timing-Last Click,Timing-Page Submit,Timing-Click Count,OnIndex-Top_0044.png,Timing-First Click,Timing-Last Click,Timing-Page Submit,Timing-Click Count,OnIndex-Top_0053.png,Timing-First Click,Timing-Last Click,Timing-Page Submit,Timing-Click Count,OnIndex-Top_0062.png,Timing-First Click,Timing-Last Click,Timing-Page Submit,Timing-Click Count,OnIndex-Top_0071.png,Timing-First Click,Timing-Last Click,Timing-Page Submit,Timing-Click Count,OnIndex-Top_0080.png,Timing-First Click,Timing-Last Click,Timing-Page Submit,Timing-Click Count,OnPinkie-Bottom_0008.png,Timing-First Click,Timing-Last Click,Timing-Page Submit,Timing-Click Count,OnPinkie-Bottom_0017.png,Timing-First Click,Timing-Last Click,Timing-Page Submit,Timing-Click Count,OnPinkie-Bottom_0026.png,Timing-First Click,Timing-Last Click,Timing-Page Submit,Timing-Click Count,OnPinkie-Bottom_0035.png,Timing-First Click,Timing-Last Click,Timing-Page Submit,Timing-Click Count,OnPinkie-Bottom_0044.png,Timing-First Click,Timing-Last Click,Timing-Page Submit,Timing-Click Count,OnPinkie-Bottom_0053.png,Timing-First Click,Timing-Last Click,Timing-Page Submit,Timing-Click Count,OnPinkie-Bottom_0062.png,Timing-First Click,Timing-Last Click,Timing-Page Submit,Timing-Click Count,OnPinkie-Bottom_0071.png,Timing-First Click,Timing-Last Click,Timing-Page Submit,Timing-Click Count,OnPinkie-Bottom_0080.png,Timing-First Click,Timing-Last Click,Timing-Page Submit,Timing-Click Count,OnPinkie-Middle_0008.png,Timing-First Click,Timing-Last Click,Timing-Page Submit,Timing-Click Count,OnPinkie-Middle_0017.png,Timing-First Click,Timing-Last Click,Timing-Page Submit,Timing-Click Count,OnPinkie-Middle_0026.png,Timing-First Click,Timing-Last Click,Timing-Page Submit,Timing-Click Count,OnPinkie-Middle_0035.png,Timing-First Click,Timing-Last Click,Timing-Page Submit,Timing-Click Count,OnPinkie-Middle_0044.png,Timing-First Click,Timing-Last Click,Timing-Page Submit,Timing-Click Count,OnPinkie-Middle_0053.png,Timing-First Click,Timing-Last Click,Timing-Page Submit,Timing-Click Count,OnPinkie-Middle_0062.png,Timing-First Click,Timing-Last Click,Timing-Page Submit,Timing-Click Count,OnPinkie-Middle_0071.png,Timing-First Click,Timing-Last Click,Timing-Page Submit,Timing-Click Count,OnPinkie-Middle_0080.png,Timing-First Click,Timing-Last Click,Timing-Page Submit,Timing-Click Count,OnPinkie-Top_0008.png,Timing-First Click,Timing-Last Click,Timing-Page Submit,Timing-Click Count,OnPinkie-Top_0017.png,Timing-First Click,Timing-Last Click,Timing-Page Submit,Timing-Click Count,OnPinkie-Top_0026.png,Timing-First Click,Timing-Last Click,Timing-Page Submit,Timing-Click Count,OnPinkie-Top_0035.png,Timing-First Click,Timing-Last Click,Timing-Page Submit,Timing-Click Count,OnPinkie-Top_0044.png,Timing-First Click,Timing-Last Click,Timing-Page Submit,Timing-Click Count,OnPinkie-Top_0053.png,Timing-First Click,Timing-Last Click,Timing-Page Submit,Timing-Click Count,OnPinkie-Top_0062.png,Timing-First Click,Timing-Last Click,Timing-Page Submit,Timing-Click Count,OnPinkie-Top_0071.png,Timing-First Click,Timing-Last Click,Timing-Page Submit,Timing-Click Count,OnPinkie-Top_0080.png,Timing-First Click,Timing-Last Click,Timing-Page Submit,Timing-Click Count,The gesture you just saw characterized an object. Ê What do you think the gesture was about?,Timing-First Click,Timing-Last Click,Timing-Page Submit,Timing-Click Count,"Do you have any questions, comments or ideas you want to share with respect to the gesture you ju...",What is 4 + 17? Please type in your answer:,What is your age?,What is your gender?,Are you left or right-handed?,What is your native language / your native languages? Your native language(s) is what you spoke a...,Thank you for participating in this study! Click the link below to retrieve a cody. Please copy a...,Display Order: Block Randomizer FL_3,Display Order: The gesture you just saw characterized an object. Ê What do you think the gesture was about?,LocationLatitude,LocationLongitude,LocationAccuracy
R_1gCkG7sxJQg1wlT,Default Response Set,Anonymous,,,76.31.122.124,0,01/02/2017 15:54,01/02/2017 15:56,0,91,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,3,4,,,,,,"<div style=""text-align: center;""><span style=""font-size:16px;""><strong>The height of an object</strong></span></div> / ",1,2,3,4,,21,30,male,right-handed,english,,OnPinkie-Top_0071,2|1,,,-1
R_1P8jozUcFKXRhId,Default Response Set,Anonymous,,,73.230.123.122,0,01/02/2017 15:54,01/02/2017 15:56,0,121,1,1,,,,,,,,,,,,,,,,1,1,2,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<div style=""text-align: center;""><strong><span style=""font-size:16px;"">The shape of an object</span></strong></div> / ",1,2,3,4,,21,57,male,right-handed,English,,OnIndex-Bottom_0035,1|2,,,-1
R_2VdPPVIvyiHxo9f,Default Response Set,Anonymous,,,45.49.8.105,0,01/02/2017 15:55,01/02/2017 15:57,0,73,1,1,,,,,,,,,,,1,1,2,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<div style=""text-align: center;""><strong><span style=""font-size:16px;"">The shape of an object</span></strong></div> / ",1,2,3,4,No,21,40,male,right-handed,English,,OnIndex-Bottom_0026,1|2,,,-1
R_2xwO6uVqUpIVywe,Default Response Set,Anonymous,,,24.140.17.10,0,01/02/2017 15:56,01/02/2017 15:57,0,72,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<div style=""text-align: center;""><strong><span style=""font-size:16px;"">The shape of an object</span></strong></div> / ",1,2,3,4,No,21,33,male,left-handed,Englsh,,OnIndex-Top_0071,1|2,,,-1
R_SDkAF78Q9JbOW2J,Default Response Set,Anonymous,,,66.55.144.186,0,01/02/2017 15:56,01/02/2017 15:57,0,43,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<div style=""text-align: center;""><span style=""font-size:16px;""><strong>The height of an object</strong></span></div> / ",1,2,3,4,,21,22,male,right-handed,English,,OnIndex-Middle_0017,2|1,,,-1
R_1MWC3aLQNDU1YZJ,Default Response Set,Anonymous,,,184.59.120.129,0,01/02/2017 15:56,01/02/2017 15:57,0,40,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<div style=""text-align: center;""><span style=""font-size:16px;""><strong>The height of an object</strong></span></div> / ",1,2,3,4,,21,32,male,right-handed,English,,OnPinkie-Top_0017,2|1,,,-1
R_1rwhA9gCBIr6JRP,Default Response Set,Anonymous,,,76.15.215.213,0,01/02/2017 15:56,01/02/2017 15:57,0,49,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<div style=""text-align: center;""><span style=""font-size:16px;""><strong>The height of an object</strong></span></div> / ",1,2,3,4,,21,34,male,right-handed,english,,OnIndex-Top_0026,2|1,,,-1
R_R83bc3qygPycXBf,Default Response Set,Anonymous,,,174.52.25.207,0,01/02/2017 15:56,01/02/2017 15:57,0,86,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<div style=""text-align: center;""><strong><span style=""font-size:16px;"">The shape of an object</span></strong></div> / ",1,2,3,4,none,21,43,female,right-handed,English,,OnIndex-Middle_0044,1|2,,,-1
R_1eKtIPXGLNL2HtK,Default Response Set,Anonymous,,,108.221.158.125,0,01/02/2017 15:56,01/02/2017 15:58,0,132,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<div style=""text-align: center;""><span style=""font-size:16px;""><strong>The height of an object</strong></span></div> / ",1,2,3,4,"I would also say the gesture could be size related -- like to mean something was ""a little bit"" or ""small""",21,38,female,right-handed,English,,OnPinkie-Middle_0071,2|1,,,-1
R_2dMWKQQQ2DycYMS,Default Response Set,Anonymous,,,198.37.243.20,0,01/02/2017 15:57,01/02/2017 15:58,0,71,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<div style=""text-align: center;""><strong><span style=""font-size:16px;"">The shape of an object</span></strong></div> / ",1,2,3,4,,21,33,female,right-handed,english,,OnPinkie-Bottom_0008,1|2,,,-1
R_2qki8FvJaKs4h2a,Default Response Set,Anonymous,,,71.126.175.21,0,01/02/2017 15:58,01/02/2017 15:59,0,44,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<div style=""text-align: center;""><span style=""font-size:16px;""><strong>The height of an object</strong></span></div> / ",1,2,3,4,,21,26,male,right-handed,English,,OnPinkie-Top_0026,2|1,,,-1
R_VL6BvLO5Qaj6mIh,Default Response Set,Anonymous,,,74.84.127.14,0,01/02/2017 15:58,01/02/2017 15:59,0,51,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<div style=""text-align: center;""><strong><span style=""font-size:16px;"">The shape of an object</span></strong></div> / ",1,2,3,4,No comments,21,31,male,right-handed,English,,OnIndex-Middle_0062,2|1,,,-1
R_To8VkQ6USrD6yXv,Default Response Set,Anonymous,,,50.143.23.133,0,01/02/2017 15:57,01/02/2017 16:00,0,141,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1
R_bfKIc8McY3gS2m5,Default Response Set,Anonymous,,,98.243.136.146,0,01/02/2017 16:01,01/02/2017 16:02,0,71,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<div style=""text-align: center;""><span style=""font-size:16px;""><strong>The height of an object</strong></span></div> / ",1,2,3,4,,21,27,male,right-handed,English,,OnPinkie-Bottom_0044,2|1,,,-1
R_oZaEdYAgFdBEBxf,Default Response Set,Anonymous,,,216.125.160.51,0,01/02/2017 16:02,01/02/2017 16:05,0,205,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<div style=""text-align: center;""><strong><span style=""font-size:16px;"">The shape of an object</span></strong></div> / ",1,2,3,4,,21,30,male,right-handed,English,,OnIndex-Bottom_0080,1|2,,,-1
R_3GqyTcTFPLaMNBS,Default Response Set,Anonymous,,,24.17.240.125,0,01/02/2017 16:03,01/02/2017 16:06,0,139,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,"<div style=""text-align: center;""><span style=""font-size:16px;""><strong>The height of an object</strong></span></div> / ",1,2,3,4,No.,21,30,male,right-handed,english,,OnPinkie-Top_0035,1|2,,,-1
R_1MQcieNR2143qHi,Default Response Set,Anonymous,,,162.216.46.10,0,01/02/2017 16:09,01/02/2017 16:10,0,41,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<div style=""text-align: center;""><span style=""font-size:16px;""><strong>The height of an object</strong></span></div> / ",1,2,3,4,No.,21,22,male,right-handed,English.,,OnPinkie-Bottom_0071,2|1,,,-1
R_2R55QXQpGWcd9uX,Default Response Set,Anonymous,,,132.194.33.26,0,01/02/2017 16:10,01/02/2017 16:11,0,68,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<div style=""text-align: center;""><strong><span style=""font-size:16px;"">The shape of an object</span></strong></div> / ",1,2,3,4,,21,29,male,right-handed,English,,OnIndex-Top_0062,2|1,,,-1
R_9S82zDN9NClSwlr,Default Response Set,Anonymous,,,69.124.55.107,0,01/02/2017 16:09,01/02/2017 16:16,0,455,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<div style=""text-align: center;""><strong><span style=""font-size:16px;"">The shape of an object</span></strong></div> / ",1,2,3,4,"The hand position itself looked like a pincer, as well as the letter ""C""",21,27,male,right-handed,English,,OnPinkie-Middle_0008,1|2,,,-1
R_2s0XvnaXH8SZmBw,Default Response Set,Anonymous,,,173.163.4.137,0,01/02/2017 16:18,01/02/2017 16:19,0,75,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<div style=""text-align: center;""><span style=""font-size:16px;""><strong>The height of an object</strong></span></div> / ",1,2,3,4,no,21,48,female,right-handed,english,,OnIndex-Middle_0026,1|2,,,-1
R_1gNrZM5cHxLsndS,Default Response Set,Anonymous,,,69.145.229.174,0,01/02/2017 15:58,01/02/2017 16:19,0,1296,1,1,1,1,2,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<div style=""text-align: center;""><span style=""font-size:16px;""><strong>The height of an object</strong></span></div> / ",1,2,3,4,no,21,43,male,right-handed,English,,OnIndex-Bottom_0008,1|2,,,-1
R_1eWdjbIJ7OXyd87,Default Response Set,Anonymous,,,98.21.109.6,0,01/02/2017 16:30,01/02/2017 16:32,0,92,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<div style=""text-align: center;""><strong><span style=""font-size:16px;"">The shape of an object</span></strong></div> / ",1,2,3,4,no,21,54,female,right-handed,english ,,OnIndex-Top_0053,1|2,,,-1
R_20MC3vjeaiOWS1B,Default Response Set,Anonymous,,,73.94.116.7,0,01/02/2017 16:37,01/02/2017 16:39,0,114,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<div style=""text-align: center;""><span style=""font-size:16px;""><strong>The height of an object</strong></span></div> / ",1,2,3,4,no,21,24,male,right-handed,English,,OnIndex-Bottom_0062,1|2,,,-1
R_Ua2wgbaWh3EUF8t,Default Response Set,Anonymous,,,121.113.215.86,0,02/02/2017 01:17,02/02/2017 01:18,0,48,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<div style=""text-align: center;""><strong><span style=""font-size:16px;"">The shape of an object</span></strong></div> / ",1,2,3,4,No,21,25,male,right-handed,English,,OnIndex-Top_0080,2|1,,,-1
